caller_file,caller_line,caller_func,callee_file,callee_line,callee_func,calls,edge_tottime_approx,edge_cumtime_approx,callee_tottime_total,callee_cumtime_total
_arraysetops_impl.py,131,_unpack_tuple,~,0,<built-in method builtins.len>,1592154,0.44472249700000005,0.44472249700000005,0.445784995,0.445784995
numeric.py,1736,indices,~,0,<built-in method builtins.len>,88,0.00010127500000000001,0.00010127500000000001,0.445784995,0.445784995
iostream.py,107,_handle_event,~,0,<built-in method builtins.len>,2,6.550000000000001e-07,6.550000000000001e-07,0.445784995,0.445784995
queue.py,209,_qsize,~,0,<built-in method builtins.len>,2,1.396e-06,1.396e-06,0.445784995,0.445784995
session.py,273,msg_header,~,0,<built-in method builtins.locals>,1,2.8850000000000003e-06,2.8850000000000003e-06,2.8850000000000003e-06,2.8850000000000003e-06
selectors.py,451,select,~,0,<built-in method builtins.max>,3,3.7520000000000002e-06,3.7520000000000002e-06,0.000630325,0.000630325
base_events.py,1922,_run_once,~,0,<built-in method builtins.max>,1,5.550000000000001e-07,5.550000000000001e-07,0.000630325,0.000630325
session.py,751,send,~,0,<built-in method builtins.max>,1,2.1120000000000003e-06,2.1120000000000003e-06,0.000630325,0.000630325
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.max>,88,0.0006218490000000001,0.0006218490000000001,0.000630325,0.000630325
asyncio.py,210,call_at,~,0,<built-in method builtins.max>,1,2.057e-06,2.057e-06,0.000630325,0.000630325
~,0,<built-in method time.sleep>,~,0,<built-in method builtins.min>,1,5.178e-06,5.178e-06,0.00045446,0.00046250100000000004
base_events.py,1922,_run_once,~,0,<built-in method builtins.min>,1,1.17e-06,1.17e-06,0.00045446,0.00046250100000000004
linalg_helper.py,1490,_normalize_xt_,~,0,<built-in method builtins.min>,72,0.000361476,0.000361476,0.00045446,0.00046250100000000004
linalg_helper.py,291,davidson1,~,0,<built-in method builtins.min>,15,2.9161e-05,2.9161e-05,0.00045446,0.00046250100000000004
fermion.py,435,solve_sci_batch,~,0,<built-in method builtins.min>,5,5.7475e-05,6.5516e-05,0.00045446,0.00046250100000000004
