filename,lineno,func,prim_calls,total_calls,tottime,cumtime,molecule
_twodim_base_impl.py,371,tri,90,90,0.001960232,0.008622671,CO
_twodim_base_impl.py,159,eye,15,15,0.000344889,0.000440138,CO
fromnumeric.py,89,_wrapreduction_any_all,75,75,0.000437817,0.001303317,CO
getlimits.py,712,max,180,180,0.00038317500000000003,0.00038317500000000003,CO
fromnumeric.py,51,_wrapfunc,1558128,1558128,1.7071435380000002,8.361773289,CO
_internal.py,278,data_as,3450,3450,0.007923744,0.027664391000000003,CO
_twodim_base_impl.py,888,tril_indices,90,90,0.005834903000000001,0.027619299000000003,CO
__init__.py,517,cast,3450,3450,0.019702613,0.019740647,CO
iostream.py,584,_rotate_buffer,1,1,1.618e-05,1.7056e-05,CO
iostream.py,165,_check_mp_mode,1,1,1.655e-06,3.944e-06,CO
iostream.py,162,_is_master_process,1,1,1.294e-06,2.289e-06,CO
iostream.py,219,<lambda>,1,1,6.6700000000000005e-06,0.0013784840000000001,CO
iostream.py,214,send_multipart,1,1,4.1660000000000004e-06,7.302e-05,CO
iostream.py,466,_schedule_in_thread,1,1,5.247e-06,6.3398e-05,CO
iostream.py,577,_flush_buffer,1,1,7.667000000000001e-06,2.6371000000000002e-05,CO
iostream.py,198,closed,1,1,3.97e-07,3.97e-07,CO
iostream.py,202,schedule,1,1,1.2404e-05,6.8854e-05,CO
iostream.py,221,_really_send,1,1,1.3387e-05,0.001371814,CO
zmqstream.py,533,sending,2,2,3.423e-06,2.0249000000000002e-05,CO
zmqstream.py,547,_run_callback,2,2,1.6187e-05,0.001519261,CO
zmqstream.py,654,_rebuild_io_state,2,2,1.5510000000000002e-05,0.00012873500000000002,CO
iostream.py,107,_handle_event,2,2,1.432e-05,0.0014578780000000001,CO
zmqstream.py,677,_update_handler,2,2,6.742000000000001e-06,7.5698e-05,CO
jsonutil.py,39,_ensure_tzinfo,2,2,1.7470000000000002e-06,1.7470000000000002e-06,CO
zmqstream.py,529,receiving,4,4,2.618e-06,2.618e-06,CO
~,0,<method 'disable' of '_lsprof.Profiler' objects>,1,1,0.000192396,0.000192396,CO
session.py,672,sign,1,1,1.012e-06,3.0640000000000002e-06,CO
session.py,273,msg_header,1,1,4.377000000000001e-06,5.6111000000000005e-05,CO
ioloop.py,541,time,2,2,3.57e-06,5.394e-06,CO
ioloop.py,596,call_later,1,1,5.213000000000001e-06,5.8151000000000006e-05,CO
session.py,97,json_packer,4,4,1.0275e-05,0.00014943400000000002,CO
queue.py,209,_qsize,2,2,1.8450000000000001e-06,2.725e-06,CO
ioloop.py,742,_run_callback,1,1,5.8700000000000005e-06,0.00048361000000000004,CO
session.py,599,msg_id,1,1,6.77e-06,1.1094e-05,CO
session.py,280,extract_header,1,1,4.7860000000000004e-06,4.96e-06,CO
session.py,201,utcnow,1,1,8.930000000000001e-06,4.8513e-05,CO
session.py,643,msg_header,1,1,4.272e-06,7.3928e-05,CO
attrsettr.py,66,_get_attr_opt,4,4,9.175600000000001e-05,0.00010709900000000001,CO
queue.py,97,empty,2,2,1.2807000000000001e-05,1.6826e-05,CO
session.py,646,msg,1,1,9.479e-06,9.2842e-05,CO
events.py,111,__init__,1,1,4.0540000000000005e-06,1.629e-05,CO
threading.py,601,is_set,1,1,2.4500000000000004e-07,2.4500000000000004e-07,CO
selectors.py,275,_key_from_fd,2,2,2.8620000000000003e-06,2.8620000000000003e-06,CO
base_events.py,543,_check_closed,1,1,2.68e-07,2.68e-07,CO
traitlets.py,2373,validate,1,1,2.734e-06,4.15e-06,CO
base_events.py,1907,_add_callback,2,2,5.776e-06,7.545000000000001e-06,CO
traitlets.py,689,__get__,14,14,1.2093000000000001e-05,2.5338e-05,CO
base_events.py,738,time,5,5,1.0145e-05,1.7465e-05,CO
base_events.py,2017,get_debug,1,1,1.6200000000000002e-07,1.6200000000000002e-07,CO
base_events.py,747,call_later,1,1,7.2050000000000005e-06,3.6601000000000004e-05,CO
encoder.py,183,encode,4,4,1.5239000000000001e-05,0.000116046,CO
traitlets.py,720,__set__,1,1,4.0830000000000005e-06,2.8555e-05,CO
typing.py,1492,__subclasscheck__,2,2,7.898000000000001e-06,2.869e-05,CO
events.py,36,__init__,1,1,1.0766e-05,1.2236000000000001e-05,CO
__init__.py,183,dumps,4,4,1.6566e-05,0.000134871,CO
encoder.py,105,__init__,4,4,2.2590000000000003e-06,2.2590000000000003e-06,CO
traitlets.py,731,_validate,1,1,6.2520000000000004e-06,1.8822e-05,CO
typing.py,2187,cast,3,3,5.43e-07,5.43e-07,CO
threading.py,1155,_wait_for_tstate_lock,1,1,2.8680000000000003e-06,4.5060000000000006e-06,CO
typing.py,392,inner,6,6,3.2169e-05,4.7875000000000005e-05,CO
typing.py,1285,__hash__,4,4,1.3561000000000001e-05,1.5706000000000002e-05,CO
typing.py,1221,__instancecheck__,2,2,8.064000000000001e-06,3.6754e-05,CO
~,0,<built-in method _contextvars.copy_context>,1,1,1.308e-06,1.308e-06,CO
threading.py,1222,is_alive,1,1,4.768e-06,9.519e-06,CO
enum.py,1543,_get_value,42,42,3.8009e-05,6.073e-05,CO
enum.py,1550,__or__,8,8,3.0952000000000005e-05,7.762700000000001e-05,CO
enum.py,1561,__and__,6,6,2.9654e-05,7.179300000000001e-05,CO
enum.py,720,__call__,20,20,2.6943000000000003e-05,4.7364e-05,CO
~,0,<method 'set' of '_contextvars.ContextVar' objects>,16,16,7.876500000000001e-05,7.876500000000001e-05,N2
~,0,<method 'reset' of '_contextvars.ContextVar' objects>,16,16,3.4554e-05,3.4554e-05,N2
~,0,<method 'run' of '_contextvars.Context' objects>,3,3,1.5842000000000002e-05,0.002862649,N2
~,0,<method 'union' of 'set' objects>,15,15,0.000193613,0.000193613,N2
~,0,<method 'get' of 'dict' objects>,1591401,1591401,0.6446575830000001,0.6446575830000001,N2
~,0,<method 'items' of 'dict' objects>,3191375,3191375,0.9332080700000001,0.9332080700000001,N2
~,0,<method 'values' of 'dict' objects>,4,4,1.2829e-05,1.2829e-05,N2
~,0,<method 'update' of 'dict' objects>,88,88,0.00012524900000000002,0.00012524900000000002,N2
~,0,<method 'copy' of 'dict' objects>,1,1,5.1e-07,5.1e-07,N2
~,0,<method 'append' of 'list' objects>,558,558,0.000425732,0.000425732,N2
~,0,<method 'insert' of 'list' objects>,2,2,2.006e-06,2.006e-06,N2
~,0,<method 'extend' of 'list' objects>,2,2,6.46e-07,6.46e-07,N2
~,0,<method 'encode' of 'str' objects>,4,4,4.288e-06,4.288e-06,N2
~,0,<method 'replace' of 'str' objects>,2,2,2.475e-06,2.475e-06,N2
~,0,<method 'join' of 'str' objects>,400004,400004,4.6306372090000005,9.861896498,N2
~,0,<method 'upper' of 'str' objects>,4,4,3.2070000000000004e-06,3.2070000000000004e-06,N2
~,0,<method 'startswith' of 'str' objects>,195,195,8.0159e-05,8.0159e-05,N2
~,0,<method 'format' of 'str' objects>,52,52,3.3325000000000004e-05,3.3325000000000004e-05,N2
<frozen abc>,121,__subclasscheck__,2,2,4.552000000000001e-06,9.692000000000001e-06,N2
<frozen abc>,117,__instancecheck__,89,89,0.000199058,0.000601616,N2
<frozen importlib._bootstrap>,1390,_handle_fromlist,4,4,1.3301e-05,1.8766e-05,N2
~,0,<built-in method builtins.abs>,253,253,0.001219938,0.001219938,N2
~,0,<built-in method builtins.all>,88,88,0.000167441,0.000167441,N2
~,0,<built-in method builtins.any>,264,264,0.000500654,0.001009078,N2
~,0,<built-in method builtins.callable>,191,191,0.000162167,0.000162167,N2
~,0,<built-in method builtins.getattr>,2389058,2389058,2.098878392,2.098878392,N2
~,0,<built-in method builtins.hasattr>,70,70,7.04e-05,7.04e-05,N2
~,0,<built-in method builtins.hash>,4,4,2.034e-06,2.034e-06,N2
~,0,<built-in method builtins.isinstance>,2396642,2396646,0.675316978,0.675945255,N2
~,0,<built-in method builtins.issubclass>,2387079,2387079,1.19733504,1.1973447320000001,N2
~,0,<built-in method builtins.iter>,176,176,0.000117319,0.000117319,N2
~,0,<built-in method builtins.len>,1593643,1593643,0.445784995,0.445784995,N2
~,0,<built-in method builtins.locals>,1,1,2.8850000000000003e-06,2.8850000000000003e-06,N2
~,0,<built-in method builtins.max>,94,94,0.000630325,0.000630325,N2
~,0,<built-in method builtins.min>,94,94,0.00045446,0.00046250100000000004,N2
~,0,<built-in method builtins.round>,795636,795636,2.247218867,2.247218867,N2
~,0,<built-in method builtins.sorted>,122,122,0.094550615,0.094550615,N2
~,0,<built-in method builtins.sum>,15,15,1.9493e-05,1.9493e-05,N2
~,0,<method '__exit__' of '_thread.RLock' objects>,1,1,9.93e-07,9.93e-07,N2
~,0,<method 'acquire' of '_thread.lock' objects>,1,1,1.405e-06,1.405e-06,N2
~,0,<method '__exit__' of '_thread.lock' objects>,2,2,1.063e-06,1.063e-06,N2
~,0,<method 'close' of '_io.StringIO' objects>,1,1,5.63e-07,5.63e-07,N2
~,0,<method 'getvalue' of '_io.StringIO' objects>,1,1,1.167e-06,1.167e-06,N2
~,0,<built-in method time.time>,2,2,2.381e-06,2.381e-06,N2
~,0,<built-in method time.sleep>,2589,2589,2333.5730948640003,2569.229248729,N2
~,0,<built-in method time.monotonic>,5,5,1.2810000000000001e-05,1.2810000000000001e-05,N2
~,0,<built-in method time.process_time>,118,118,0.0032473660000000002,0.0032473660000000002,N2
~,0,<built-in method time.perf_counter>,118,118,0.000129448,0.000129448,N2
~,0,<built-in method posix.getpid>,4,4,5.544000000000001e-06,5.544000000000001e-06,N2
~,0,<built-in method posix.getppid>,2590,2590,0.011163632000000001,0.011163632000000001,N2
~,0,<built-in method _abc._abc_instancecheck>,89,89,0.000402558,0.000402558,N2
~,0,<built-in method _abc._abc_subclasscheck>,2,2,5.14e-06,5.14e-06,N2
~,0,<method 'append' of 'collections.deque' objects>,4,4,4.539e-06,4.539e-06,N2
~,0,<method 'popleft' of 'collections.deque' objects>,5,5,2.4720000000000002e-06,2.4720000000000002e-06,N2
~,0,<built-in method _operator.index>,34,34,1.8538e-05,1.8538e-05,N2
~,0,<built-in method utcnow>,1,1,3.3316000000000004e-05,3.3316000000000004e-05,N2
~,0,<method 'isoformat' of 'datetime.datetime' objects>,2,2,2.6009e-05,2.6009e-05,N2
~,0,<method 'replace' of 'datetime.datetime' objects>,1,1,5.3400000000000005e-06,5.3400000000000005e-06,N2
~,0,<built-in method math.ceil>,1,1,1.064e-06,1.064e-06,N2
~,0,<built-in method _heapq.heappush>,1,1,1.1410000000000002e-06,1.1410000000000002e-06,N2
~,0,<built-in method _heapq.heappop>,1,1,1.368e-06,1.368e-06,N2
~,0,<method 'poll' of 'select.epoll' objects>,3,3,0.00738629,2592.667126582,N2
enum.py,1128,__new__,20,20,1.8951000000000002e-05,1.8951000000000002e-05,N2
traitlets.py,2336,_validate_bounds,1,1,8.32e-07,8.32e-07,N2
typing.py,1770,_no_init_or_replace_init,1,1,2.149e-06,2.149e-06,N2
encoder.py,205,iterencode,4,4,3.8559e-05,8.0553e-05,N2
selectors.py,451,select,3,3,0.000116748,2592.672220808,N2
traitlets.py,702,set,1,1,5.416e-06,2.7546e-05,N2
base_events.py,771,call_at,1,1,1.0666000000000001e-05,2.7984000000000002e-05,N2
traitlets.py,651,get,14,14,1.2361e-05,1.2361e-05,N2
traitlets.py,740,_cross_validate,1,1,8.478e-06,9.727e-06,N2
base_events.py,1922,_run_once,3,3,0.009296926,2592.6852962440003,N2
events.py,86,_run,3,3,1.9282000000000003e-05,0.0028819310000000003,N2
selector_events.py,750,_process_events,3,3,1.3442000000000001e-05,2.3373e-05,N2
attrsettr.py,43,__getattr__,4,4,6.2403e-05,0.00019060000000000003,N2
socket.py,632,send,8,8,0.001472191,0.001643747,N2
socket.py,709,send_multipart,1,1,3.2298e-05,0.00169154,N2
socket.py,780,recv_multipart,2,2,7.777700000000001e-05,0.000146568,N2
session.py,687,serialize,1,1,1.5385000000000003e-05,0.000158703,N2
session.py,751,send,1,1,2.8335000000000002e-05,0.00037329700000000003,N2
zmqstream.py,574,_handle_events,2,2,3.5705000000000005e-05,0.002359046,N2
jsonutil.py,108,json_default,2,2,1.1609e-05,4.1994000000000005e-05,N2
zmqstream.py,615,_handle_recv,2,2,1.0513e-05,0.002008241,N2
iostream.py,495,_flush,1,1,3.0854e-05,0.000473256,N2
iostream.py,90,_event_pipe,1,1,4.084e-06,4.084e-06,N2
numeric.py,460,count_nonzero,795648,795648,0.49551569700000003,0.857442557,N2
numeric.py,1373,normalize_axis_tuple,4,4,3.9516e-05,4.6999e-05,N2
_internal.py,448,_promote_fields,1,1,0.000117887,0.000151044,N2
fromnumeric.py,69,_wrapreduction,3191302,3191302,7.467976373000001,21.983808425000003,N2
numeric.py,1437,moveaxis,2,2,3.3478e-05,9.632500000000001e-05,N2
_ufunc_config.py,410,__enter__,15,15,6.9703e-05,0.00020474500000000002,N2
_ufunc_config.py,434,inner,1,1,4.7354e-05,5.3114e-05,N2
getlimits.py,487,__new__,1591296,1591296,0.975579692,1.619757582,N2
einsumfunc.py,1057,einsum,339,339,0.0013240180000000002,0.190160403,N2
_internal.py,261,__init__,3404,3404,0.007487423000000001,0.007532844,N2
_linalg.py,148,_commonType,15,15,0.000133132,0.000207944,N2
_function_base_impl.py,249,flip,4,4,3.9558e-05,5.7429e-05,N2
_stride_tricks_impl.py,349,_broadcast_to,176,176,0.004292678,0.006036928,N2
_arraysetops_impl.py,144,unique,1592154,1592154,3.843081127,31.231861331,N2
_arraysetops_impl.py,342,_unique1d,1592154,1592154,17.561147841,25.772159206,N2
_function_base_impl.py,1324,diff,31,31,0.00038338,0.00042022600000000005,N2
numpy_helper.py,574,transpose,191,191,0.42038949400000003,0.42471961100000005,N2
linalg_helper.py,166,_fill_heff_hermitian,88,88,0.5580113,0.5635111380000001,N2
numpy_helper.py,256,pack_tril,15,15,0.006951062,0.007270488,N2
linalg_helper.py,1409,_qr,15,15,0.056616660000000006,0.070717759,N2
misc.py,702,check_sanity,15,15,0.000286982,0.00036714100000000003,N2
numpy_helper.py,478,take_2d,88,88,0.206600909,0.21125137100000002,N2
linalg_helper.py,1466,_sort_elast,73,73,0.004737393,0.008061126,N2
linalg_helper.py,1490,_normalize_xt_,76,76,0.514394174,0.516048085,N2
_util.py,410,_asarray_validated,88,88,0.0015104130000000002,0.010417544,N2
linalg_helper.py,291,davidson1,15,15,0.306005505,1535.0813919060001,N2
linalg_helper.py,1432,_outprod_to_subspace,176,176,0.508800936,0.6603125870000001,N2
lapack.py,1059,_check_work_float,176,176,0.0008962140000000001,0.0008962140000000001,N2
_util.py,1203,wrapper,88,88,0.002870207,0.032514349000000005,N2
_decomp.py,284,eigh,88,88,0.012961855000000001,0.029336112,N2
addons.py,190,_convert,118,118,0.069448935,0.07979918600000001,N2
addons.py,60,restore,236,236,0.006073258000000001,0.089065486,N2
rdm.py,123,make_rdm12_spin1,15,15,4.78415676,4.7843079610000006,N2
selected_ci.py,175,cre_des_linkstr,120,120,0.282139972,0.301685232,N2
rdm.py,91,make_rdm1_spin1,60,60,0.398143813,0.400891402,N2
direct_spin1.py,178,absorb_h1e,15,15,0.006953381000000001,0.027896554,N2
cistring.py,113,_strs2occslst,30,30,0.005237184000000001,0.0058833800000000006,N2
direct_spin1.py,549,_get_init_guess,15,15,0.001513411,0.027692674,N2
direct_spin1.py,847,__init__,15,15,8.36e-05,8.36e-05,N2
selected_ci.py,194,des_des_linkstr,60,60,0.938275194,1.285794248,N2
selected_ci.py,48,contract_2e,88,88,41.364896944,41.375811261,N2
selected_ci.py,289,make_hdiag,15,15,0.264908917,0.273363921,N2
selected_ci.py,313,kernel_fixed_space,15,15,0.0017558370000000001,1536.009711226,N2
selected_ci.py,519,make_rdm2s,15,15,5.220396419,5.235001699000001,N2
bit_array.py,67,__init__,1,1,2.0669e-05,2.4655e-05,N2
subsampling.py,96,postselect_by_hamming_right_and_left,1,1,0.00057008,0.009408439000000001,N2
ipython-input-3795278461.py,92,work_fn,1,1,0.000350267,2592.16587463,N2
fermion.py,476,solve_sci,15,15,0.01720305,2386.938087173,N2
fermion.py,66,__post_init__,15,15,0.00016200400000000002,0.00022593500000000002,N2
subsampling.py,147,subsample,5,5,0.01416969,0.024651873,N2
configuration_recovery.py,59,recover_configurations,4,4,1.6481138370000001,51.693779677,N2
fermion.py,149,diagonalize_fermionic_hamiltonian,1,1,0.02853485,2591.603662596,N2
configuration_recovery.py,181,_bipartite_bitstring_correcting,400000,400000,90.88943583700001,187.70703333400002,N2
fermion.py,377,<lambda>,15,15,8.041e-06,8.041e-06,N2
configuration_recovery.py,162,_p_flip_1_to_0,9101232,9101232,5.537497522000001,10.606053035,N2
<string>,2,__init__,15,15,0.000220298,0.00044623300000000004,N2
fermion.py,428,_unique_with_order_preserved,20,20,0.00010363700000000001,0.001075032,N2
configuration_recovery.py,131,_p_flip_0_to_1,20800000,20800000,9.825337307,9.825337307,N2
counts.py,45,bit_array_to_arrays,1,1,0.00018956300000000001,0.039667655,N2
counts.py,186,bitstring_matrix_to_integers,30,30,0.002394097,0.0024556590000000002,N2
fermion.py,435,solve_sci_batch,5,5,0.021855521000000003,2386.7472313920002,N2
bit_array.py,157,num_shots,1,1,2.672e-06,2.672e-06,N2
bit_array.py,144,array,1,1,1.3100000000000002e-06,1.3100000000000002e-06,N2
bit_array.py,37,_min_num_bytes,1,1,1.534e-06,1.534e-06,N2
bit_array.py,149,num_bits,1,1,6.202e-06,6.202e-06,N2
addons.py,822,_unpack_nelec,253,253,0.00060988,0.000947827,N2
selected_ci.py,769,get_init_guess,15,15,0.00018490000000000002,0.028145525,N2
selected_ci.py,903,_all_linkstr_index,15,15,0.00020441600000000002,0.5496932400000001,N2
addons.py,206,_stand_sym_code,236,236,0.0009342290000000001,0.001098858,N2
direct_spin1.py,920,eig,15,15,0.035251753000000004,1535.116660615,N2
selected_ci.py,568,make_rdm2,15,15,0.13299164300000002,850.3845880490001,N2
selected_ci.py,346,hop,88,88,0.002162278,1532.792801109,N2
selected_ci.py,812,make_rdm1s,30,30,0.00039379700000000004,0.5665763530000001,N2
selected_ci.py,830,make_rdm2,15,15,0.000257799,850.384992827,N2
selected_ci.py,758,contract_2e,88,88,0.017799907,1532.7877985670002,N2
logger.py,142,debug,103,103,0.000152477,0.000152477,N2
logger.py,146,debug1,33,33,1.9436e-05,1.9436e-05,N2
logger.py,182,timer_debug1,88,88,0.00039291900000000004,0.001234016,N2
logger.py,200,__init__,15,15,4.9649000000000005e-05,0.000224107,N2
_sparse.py,10,issparse,88,88,0.000166187,0.0013646840000000001,N2
configuration_recovery.py,122,<genexpr>,21200000,21200000,5.2312592890000005,5.2312592890000005,N2
__init__.py,96,_xla_gc_callback,1150,1150,0.0032349830000000003,0.0032349830000000003,N2
direct_spin1.py,926,<lambda>,88,88,0.0008456620000000001,1532.793646771,N2
selected_ci.py,926,_as_SCIvector,206,206,0.000466617,0.003181108,N2
selected_ci.py,931,_as_SCIvector_if_not,45,45,5.1522000000000006e-05,9.6039e-05,N2
selected_ci.py,893,_unpack,163,163,0.0009010180000000001,0.001678112,N2
selected_ci.py,484,make_rdm1s,30,30,0.000666535,0.566026703,N2
selected_ci.py,189,cre_des_linkstr_tril,30,30,8.215300000000001e-05,0.057142358000000004,N2
selected_ci.py,230,des_des_linkstr_tril,30,30,0.000276817,0.49234646600000004,N2
selected_ci.py,350,<lambda>,73,73,0.10030880900000001,0.10030880900000001,N2
selected_ci.py,739,__init__,15,15,7.0932e-05,0.000154532,N2
selected_ci.py,818,make_rdm1,15,15,0.00045445,0.288887017,N2
selected_ci.py,914,__array_finalize__,397,397,0.0016673880000000001,0.002048219,N2
_misc.py,181,_datacopied,88,88,4.1202e-05,4.1202e-05,N2
lapack.py,1055,<genexpr>,264,264,0.000451971,0.001348185,N2
logger.py,219,new_logger,15,15,0.000118795,0.00037134,N2
blas.py,395,getter,88,88,0.000585838,0.001046779,N2
lapack.py,1025,_compute_lwork,88,88,0.002411077,0.004189989,N2
misc.py,677,check_sanity,15,15,0.000251001,0.0008693020000000001,N2
core.py,6607,isMaskedArray,88,88,0.00012105400000000001,0.00016212100000000002,N2
asyncio.py,200,_handle_events,2,2,8.400000000000001e-06,0.002367446,N2
asyncio.py,210,call_at,1,1,9.524e-06,4.6790000000000004e-05,N2
_twodim_base_impl.py,968,<genexpr>,264,264,0.003157729,0.009635909,N2
_linalg.py,493,inv,15,15,0.000929756,0.0016852560000000002,N2
_function_base_impl.py,343,iterable,176,176,0.00023750800000000002,0.000354827,N2
_function_base_impl.py,245,_flip_dispatcher,4,4,1.088e-06,1.088e-06,N2
_function_base_impl.py,1320,_diff_dispatcher,31,31,9.385e-06,9.385e-06,N2
_arraysetops_impl.py,139,_unique_dispatcher,1592154,1592154,0.3499064,0.3499064,N2
fromnumeric.py,1959,nonzero,31,31,4.8319e-05,0.000300234,N2
fromnumeric.py,824,_argpartition_dispatcher,15,15,7.535000000000001e-06,7.535000000000001e-06,N2
fromnumeric.py,1081,_argsort_dispatcher,25,25,6.446000000000001e-06,6.446000000000001e-06,N2
fromnumeric.py,1204,_argmax_dispatcher,161,161,8.734e-05,8.734e-05,N2
fromnumeric.py,1398,_searchsorted_dispatcher,5,5,3.033e-06,3.033e-06,N2
fromnumeric.py,1635,_diagonal_dispatcher,30,30,1.3123000000000001e-05,1.3123000000000001e-05,N2
fromnumeric.py,1955,_nonzero_dispatcher,31,31,6.273000000000001e-06,6.273000000000001e-06,N2
fromnumeric.py,2250,_sum_dispatcher,2395653,2395653,0.47329509200000003,0.47329509200000003,N2
fromnumeric.py,2395,_any_dispatcher,73,73,2.0419000000000002e-05,2.0419000000000002e-05,N2
fromnumeric.py,2605,_cumsum_dispatcher,1592091,1592091,0.381708665,0.381708665,N2
fromnumeric.py,3063,_prod_dispatcher,795649,795649,0.22034529700000002,0.22034529700000002,N2
einsumfunc.py,1049,_einsum_dispatcher,1562,1562,0.001105578,0.001105578,N2
_stride_tricks_impl.py,354,<genexpr>,528,528,0.0004957270000000001,0.000508424,N2
_index_tricks_impl.py,778,__getitem__,4,4,2.954e-06,2.954e-06,N2
_linalg.py,123,_makearray,15,15,6.7017e-05,0.00012967500000000002,N2
_internal.py,537,_view_is_safe,2,2,1.0748000000000001e-05,1.0748000000000001e-05,N2
_type_check_impl.py,265,iscomplexobj,88,88,0.000236087,0.00041064700000000004,N2
_type_check_impl.py,168,_is_type_dispatcher,88,88,2.5711e-05,2.5711e-05,N2
_stride_tricks_impl.py,30,_maybe_view_as_subclass,176,176,0.00016997800000000002,0.00016997800000000002,N2
_arraysetops_impl.py,327,reshape_uniq,1,1,1.2307000000000001e-05,6.6421e-05,N2
_stride_tricks_impl.py,376,broadcast_to,176,176,0.000394349,0.006431277,N2
_function_base_impl.py,584,asarray_chkfinite,88,88,0.0031464320000000002,0.007380326,N2
_twodim_base_impl.py,34,_min_int,176,176,0.000489189,0.001031871,N2
_stride_tricks_impl.py,372,_broadcast_to_dispatcher,176,176,4.6903e-05,4.6903e-05,N2
_linalg.py,489,_unary_dispatcher,15,15,9.047e-06,9.047e-06,N2
_arraysetops_impl.py,131,_unpack_tuple,1592154,1592154,0.795585265,1.240307762,N2
_linalg.py,128,isComplexType,30,30,1.788e-05,2.6441000000000003e-05,N2
_linalg.py,142,_realType,15,15,3.1686e-05,4.8769e-05,N2
_linalg.py,192,_assert_stacked_2d,15,15,3.6830000000000005e-05,3.6830000000000005e-05,N2
_linalg.py,198,_assert_stacked_square,15,15,2.8841e-05,2.8841e-05,N2
numeric.py,1736,indices,88,88,0.0013253310000000001,0.002547366,N2
fromnumeric.py,2255,sum,2395653,2395653,3.9584825940000004,18.834695802000002,N2
numerictypes.py,288,issubclass_,1591296,1591296,1.2795227450000002,2.335967622,N2
~,0,<method 'conj' of 'numpy.generic' objects>,256,256,0.002731878,0.002731878,N2
~,0,<method '__array_wrap__' of 'numpy.ndarray' objects>,15,15,1.4350000000000002e-05,1.4350000000000002e-05,N2
~,0,<method 'all' of 'numpy.ndarray' objects>,88,88,0.000363087,0.004097838,N2
~,0,<method 'argmax' of 'numpy.ndarray' objects>,161,161,0.000779755,0.000779755,N2
~,0,<method 'argpartition' of 'numpy.ndarray' objects>,15,15,0.013646001000000001,0.013646001000000001,N2
~,0,<method 'argsort' of 'numpy.ndarray' objects>,1592136,1592136,3.8786862280000003,3.8786862280000003,N2
~,0,<method 'astype' of 'numpy.ndarray' objects>,117,117,0.003100153,0.003100153,N2
~,0,<method 'conj' of 'numpy.ndarray' objects>,922,922,0.002668586,0.002668586,N2
~,0,<method 'copy' of 'numpy.ndarray' objects>,400015,400015,0.528043241,0.528043241,N2
~,0,<method 'cumsum' of 'numpy.ndarray' objects>,1592091,1592091,6.271852184,6.271852184,N2
~,0,<method 'diagonal' of 'numpy.ndarray' objects>,30,30,0.00015690700000000002,0.00015690700000000002,N2
~,0,<method 'flatten' of 'numpy.ndarray' objects>,1592158,1592158,1.735837056,1.735837056,N2
~,0,<method 'nonzero' of 'numpy.ndarray' objects>,31,31,0.00019038100000000002,0.00019038100000000002,N2
~,0,<method 'ravel' of 'numpy.ndarray' objects>,15,15,2.9258000000000003e-05,2.9258000000000003e-05,N2
~,0,<method 'reshape' of 'numpy.ndarray' objects>,758,758,0.004305665,0.0050615980000000005,N2
~,0,<method 'searchsorted' of 'numpy.ndarray' objects>,5,5,0.00010479300000000001,0.00010479300000000001,N2
~,0,<method 'sort' of 'numpy.ndarray' objects>,93,93,0.46855368000000003,0.46855368000000003,N2
~,0,<method 'transpose' of 'numpy.ndarray' objects>,193,193,0.000529966,0.000529966,N2
~,0,<method 'view' of 'numpy.ndarray' objects>,253,253,0.001590482,0.002893516,N2
~,0,<built-in method numpy.array>,222,222,1.560540599,1.560540599,N2
~,0,<built-in method numpy.asarray>,2901,2901,0.030529780000000003,0.030529780000000003,N2
~,0,<built-in method numpy.asanyarray>,3184369,3184369,0.638044791,0.638044791,N2
~,0,<built-in method numpy.ascontiguousarray>,1,1,0.004755363,0.004755363,N2
~,0,<built-in method numpy.arange>,365,365,0.0032365280000000002,0.0032365280000000002,N2
~,0,<built-in method numpy.zeros>,800549,800549,0.8687571230000001,0.8687571230000001,N2
~,0,<built-in method numpy._core._multiarray_umath.count_nonzero>,795648,795648,0.36192686,0.36192686,N2
~,0,<built-in method numpy.empty>,1592512,1592512,2.440889185,2.440889185,N2
~,0,<built-in method numpy._core._multiarray_umath.c_einsum>,339,339,0.18876551500000002,0.18876551500000002,N2
~,0,<built-in method numpy.promote_types>,52,52,1.2166e-05,1.2166e-05,N2
~,0,<built-in method numpy.lib.array_utils.normalize_axis_index>,35,35,1.4964000000000001e-05,1.4964000000000001e-05,N2
~,0,<built-in method numpy._core._multiarray_umath._make_extobj>,16,16,6.0978000000000005e-05,6.0978000000000005e-05,N2
~,0,<method '__exit__' of 'numpy.nditer' objects>,176,176,0.00015887600000000002,0.00015887600000000002,N2
~,0,<method 'reduce' of 'numpy.ufunc' objects>,3191463,3191463,12.007087386,12.007087386,N2
~,0,<method 'outer' of 'numpy.ufunc' objects>,88,88,0.0025135870000000003,0.0025135870000000003,N2
getlimits.py,699,min,176,176,0.00018841700000000002,0.00018841700000000002,N2
multiarray.py,361,where,795666,795666,0.203884053,0.203884053,N2
fromnumeric.py,1208,argmax,161,161,0.001262092,0.002753001,N2
_methods.py,67,_all,88,88,0.00016716000000000002,0.003734751,N2
numerictypes.py,470,issubdtype,795648,795648,1.810893426,4.287552187,N2
fromnumeric.py,1639,diagonal,30,30,0.00013463100000000002,0.00034396400000000004,N2
multiarray.py,161,concatenate,87,87,1.6275000000000003e-05,1.6275000000000003e-05,N2
fromnumeric.py,2400,any,73,73,0.000278113,0.0016287550000000002,N2
