filename,lineno,func,prim_calls,total_calls,tottime,cumtime
queue.py,97,empty,2,2,1.2807000000000001e-05,1.6826e-05
session.py,646,msg,1,1,9.479e-06,9.2842e-05
events.py,111,__init__,1,1,4.0540000000000005e-06,1.629e-05
threading.py,601,is_set,1,1,2.4500000000000004e-07,2.4500000000000004e-07
selectors.py,275,_key_from_fd,2,2,2.8620000000000003e-06,2.8620000000000003e-06
base_events.py,543,_check_closed,1,1,2.68e-07,2.68e-07
traitlets.py,2373,validate,1,1,2.734e-06,4.15e-06
base_events.py,1907,_add_callback,2,2,5.776e-06,7.545000000000001e-06
traitlets.py,689,__get__,14,14,1.2093000000000001e-05,2.5338e-05
base_events.py,738,time,5,5,1.0145e-05,1.7465e-05
base_events.py,2017,get_debug,1,1,1.6200000000000002e-07,1.6200000000000002e-07
base_events.py,747,call_later,1,1,7.2050000000000005e-06,3.6601000000000004e-05
encoder.py,183,encode,4,4,1.5239000000000001e-05,0.000116046
traitlets.py,720,__set__,1,1,4.0830000000000005e-06,2.8555e-05
typing.py,1492,__subclasscheck__,2,2,7.898000000000001e-06,2.869e-05
events.py,36,__init__,1,1,1.0766e-05,1.2236000000000001e-05
__init__.py,183,dumps,4,4,1.6566e-05,0.000134871
encoder.py,105,__init__,4,4,2.2590000000000003e-06,2.2590000000000003e-06
traitlets.py,731,_validate,1,1,6.2520000000000004e-06,1.8822e-05
typing.py,2187,cast,3,3,5.43e-07,5.43e-07
threading.py,1155,_wait_for_tstate_lock,1,1,2.8680000000000003e-06,4.5060000000000006e-06
typing.py,392,inner,6,6,3.2169e-05,4.7875000000000005e-05
typing.py,1285,__hash__,4,4,1.3561000000000001e-05,1.5706000000000002e-05
typing.py,1221,__instancecheck__,2,2,8.064000000000001e-06,3.6754e-05
~,0,<built-in method _contextvars.copy_context>,1,1,1.308e-06,1.308e-06
threading.py,1222,is_alive,1,1,4.768e-06,9.519e-06
enum.py,1543,_get_value,42,42,3.8009e-05,6.073e-05
enum.py,1550,__or__,8,8,3.0952000000000005e-05,7.762700000000001e-05
enum.py,1561,__and__,6,6,2.9654e-05,7.179300000000001e-05
enum.py,720,__call__,20,20,2.6943000000000003e-05,4.7364e-05
